Normal,Foil,Name,Set,Card Number,Color,Rarity,Price,Foil Price
2,1,"Sour Bill - Surly Henchman",006,147,Sapphire,Common,"€0.07","€0.12"
3,0,"Nick Wilde - Soggy Fox",006,148,Sapphire,Common,"€0.11","€0.11"
1,0,"Wasabi - Methodical Engineer",006,149,Sapphire,Uncommon,"€0.11","€0.19"
2,0,"Nick Wilde - Sly Fox",006,150,Sapphire,Uncommon,"€0.11","€0.17"
2,0,"Gadget Hackwrench - Perceptive Mouse",006,151,Sapphire,Common,"€0.12","€0.12"
2,0,"Dr. Delbert Doppler - Fussy Astronomer",006,152,Sapphire,Uncommon,"€0.11","€0.20"
1,0,"Tadashi Hamada - Baymax Inventor",006,153,Sapphire,Super Rare,"€0.12","€1.42"
1,0,"Hiro Hamada - Team Leader",006,154,Sapphire,Rare,"€0.12","€0.71"
0,0,"Tadashi Hamada - Gifted Roboticist",006,155,Sapphire,Rare,"€0.12","€1.96"
1,0,"Baymax - Personal Healthcare Companion",006,156,Sapphire,Rare,"€0.12","€1.02"
0,2,"Baymax - Armored Companion",006,157,Sapphire,Legendary,"€12.39","€17.78"
3,0,"Yokai - Professor Callaghan",006,158,Sapphire,Common,"€0.07","€0.14"
2,1,"Hiram Flaversham - Intrigued Inventor",006,159,Sapphire,Rare,"€0.12","€1.11"
1,0,"Yokai - Scientific Supervillain",006,160,Sapphire,Rare,"€0.12","€1.22"
1,0,"Alice - Savvy Sailor",006,161,Sapphire,Super Rare,"€2.09","€7.14"
0,1,"We Could Be Immortals",006,162,Sapphire,Rare,"€0.12","€0.86"
4,2,"Sail The Azurite Sea",006,163,Sapphire,Common,"€0.33","€4.71"
2,0,"Helping Hand",006,164,Sapphire,Common,"€0.07","€0.15"
1,0,"Prepare Your Bot",006,165,Sapphire,Uncommon,"€0.11","€0.58"
4,0,"Baymax's Healthcare Chip",006,166,Sapphire,Common,"€0.07","€0.14"
2,0,"Microbots",006,167,Sapphire,Uncommon,"€0.29","€1.20"
0,0,"Jumbo Pop",006,168,Sapphire,Common,"€0.11","€0.13"
1,0,"Rescue Rangers Submarine - Mobile Headquarters",006,169,Sapphire,Rare,"€0.12","€0.84"
3,0,"Institute of Technology - Prestigious University",006,170,Sapphire,Common,"€0.07","€0.13"
3,0,"Kakamora - Long-Range Specialist",006,171,Steel,Common,"€0.07","€0.12"
0,0,"Kakamora - Pirate Chief",006,172,Steel,Rare,"€0.14","€0.20"
3,0,"Jim Hawkins - Stubborn Cabin Boy",006,173,Steel,Common,"€0.07","€0.20"
1,0,"Mr. Big - Shrewd Tycoon",006,174,Steel,Rare,"€0.12","€0.86"
2,0,"Mr. Smee - Steadfast Mate",006,175,Steel,Uncommon,"€0.11","€0.19"
0,0,"Mr. Smee - Captain of the Jolly Roger",006,176,Steel,Super Rare,"€0.12","€1.28"
3,0,"Mullins - Seasoned Shipmate",006,177,Steel,Common,"€0.07","€0.12"
3,0,"Kohut - Trusted Marine",006,178,Steel,Common,"€0.07","€0.12"
2,0,"King Hubert - Phillip's Father",006,179,Steel,Common,"€0.07","€0.14"
4,2,"Hercules - Unwavering Demigod",006,180,Steel,Common,"€0.07","€0.19"
3,1,"John Silver - Ship's Cook",006,181,Steel,Common,"€0.07","€0.27"
3,0,"Mr. Arrow - Legacy's First Mate",006,182,Steel,Common,"€0.07","€0.20"
2,0,"Jim Hawkins - Rigging Specialist",006,183,Steel,Uncommon,"€0.07","€0.77"
2,0,"Tuk Tuk - Big Buddy",006,184,Steel,Uncommon,"€0.11","€0.20"
2,0,"Billy Bones - Space Sailor",006,185,Steel,Uncommon,"€0.12","€0.12"
3,0,"Pluto - Guard Dog",006,186,Steel,Uncommon,"€0.32","€3.34"
2,0,"Mickey Mouse - Night Watch",006,187,Steel,Uncommon,"€0.11","€0.25"
2,0,"Cobra Bubbles - Former CIA",006,188,Steel,Rare,"€0.12","€0.51"
4,1,"Gantu - Captain Crankyhead",006,189,Steel,Rare,"€0.34","€5.08"
0,0,"Wreck-It Ralph - Ham Hands",006,190,Steel,Legendary,"€3.15","€6.61"
2,0,"Calhoun - Marine Sergeant",006,191,Steel,Rare,"€8.89","€16.17"
1,0,"Captain Amelia - Commander of the Legacy",006,192,Steel,Super Rare,"€0.12","€1.10"
1,0,"Jafar - Power-Hungry Vizier",006,193,Steel,Super Rare,"€0.12","€0.86"
0,0,"John Silver - Stern Captain",006,194,Steel,Legendary,"€5.97","€5.97"
1,0,"Hot Potato",006,195,Steel,Uncommon,"€0.11","€0.20"
4,0,"I'm Still Here",006,196,Steel,Common,"€0.11","€0.63"
2,0,"Twin Fire",006,197,Steel,Common,"€0.11","€0.19"
2,0,"Ambush!",006,198,Steel,Rare,"€0.12","€0.74"
5,1,"Unfortunate Situation",006,199,Steel,Uncommon,"€0.07","€0.23"
1,0,"King's Sensor Core",006,200,Steel,Rare,"€0.12","€0.80"
1,1,"Training Dummy",006,201,Steel,Uncommon,"€0.11","€0.19"
3,0,"Sunglasses",006,202,Steel,Common,"€0.07","€0.13"
1,0,"Treasure Mountain - Azurite Sea Island",006,203,Steel,Rare,"€0.12","€0.71"
3,0,"Galactic Council Chamber - Courtroom",006,204,Steel,Common,"€0.07","€0.14"
0,0,"Chip 'n' Dale - Recovery Rangers",006,205,Amber,Enchanted,"€65.14","€65.14"
0,0,"Tiana - Restaurant Owner",006,206,Amber,Enchanted,"€70.41","€70.41"
0,0,"Sugar Rush Speedway - Finish Line",006,207,Amber,Enchanted,,
0,0,"Rafiki - Ethereal Guide",006,208,Amethyst,Enchanted,"€52.93","€52.93"
0,0,"Yzma - Conniving Chemist",006,209,Amethyst,Enchanted,"€59.36","€59.36"
0,0,"Maleficent's Staff",006,210,Amethyst,Enchanted,"€35.52","€35.52"
0,0,"Daisy Duck - Pirate Captain",006,211,Emerald,Enchanted,"€62.50","€62.50"
0,0,"Basil - Disguised Detective",006,212,Emerald,Enchanted,"€64.50","€64.50"
0,0,"You Came Back",006,213,Emerald,Enchanted,"€85.53","€85.53"
0,0,"Raya - Kumandran Rider",006,214,Ruby,Enchanted,"€54.64","€54.64"
0,0,"Tigger - In the Crow's Nest",006,215,Ruby,Enchanted,"€59.64","€59.64"
0,0,"The Islands I Pulled From The Sea",006,216,Ruby,Enchanted,"€45.28","€45.28"
0,0,"Gadget Hackwrench - Brilliant Bosun",006,217,Sapphire,Enchanted,"€49.59","€49.59"
0,0,"Baymax - Personal Healthcare Companion",006,218,Sapphire,Enchanted,"€104.05","€104.05"
0,0,"We Could Be Immortals",006,219,Sapphire,Enchanted,"€63.51","€63.51"
0,0,"Wreck-It Ralph - Ham Hands",006,220,Steel,Enchanted,"€45.63","€45.63"
0,0,"Captain Amelia - Commander of the Legacy",006,221,Steel,Enchanted,"€54.14","€54.14"
0,0,"Treasure Mountain - Azurite Sea Island",006,222,Steel,Enchanted,"€30.83","€30.83"
0,0,"Rhino - Motivational Speaker",007,001,Amber Steel,Rare,"€0.31","€1.08"
0,0,"Perdita - Playful Mother",007,002,Amber Sapphire,Rare,"€0.78","€1.49"
0,0,"King Stefan - New Father",007,003,Amber,Common,"€0.11","€0.40"
0,0,"Bolt - Superdog",007,004,Amber Steel,Super Rare,"€1.02","€6.11"
0,0,"Roger Radcliffe - Dog Lover",007,005,Amber,Common,"€0.11","€0.52"
0,0,"Trusty - Loyal Bloodhound",007,006,Amber,Common,"€0.11","€0.38"
0,0,"Peg - Natural Performer",007,007,Amber Emerald,Uncommon,"€0.21","€0.83"
0,0,"Suzy - Master Seamstress",007,008,Amber,Common,"€0.14","€0.40"
0,0,"Mittens - Sassy Street Cat",007,009,Amber,Rare,"€0.31","€3.05"
0,0,"Tramp - Street-Smart Dog",007,010,Amber Emerald,Rare,"€0.46","€3.41"
0,0,"The Troubadour - Musical Narrator",007,011,Amber Steel,Uncommon,"€0.27","€0.55"
0,0,"Wendy Darling - Pirate Queen",007,012,Amber Ruby,Uncommon,"€0.14","€0.54"
1,0,"Mirabel Madrigal - Hopeful Dreamer",007,013,Amber Amethyst,Uncommon,"€0.14","€0.88"
0,0,"Aurora - Waking Beauty",007,014,Amber,Legendary,"€9.19","€12.79"
0,0,"Cinderella - The Right One",007,015,Amber,Rare,"€0.31","€1.60"
0,0,"Mariano Guzman - Handsome Suitor",007,016,Amber,Common,"€0.11","€0.33"
0,0,"Candlehead - Dedicated Racer",007,017,Amber,Common,"€0.11","€0.33"
1,0,"Bolt - Dependable Friend",007,018,Amber,Common,"€0.11","€0.38"
1,0,"Pascal - Garden Chameleon",007,019,Amber Amethyst,Uncommon,"€0.27","€0.54"
0,0,"King Candy - Royal Racer",007,020,Amber Ruby,Super Rare,"€0.52","€2.13"
1,0,"Penny - Bolt's Person",007,021,Amber Steel,Uncommon,"€0.27","€1.22"
0,0,"Fix-it Felix, Jr. - Pint-Sized Hero",007,022,Amber Ruby,Uncommon,"€0.27","€0.44"
0,0,"Thunderbolt - Wonder Dog",007,023,Amber Sapphire,Uncommon,"€0.21","€0.81"
1,1,"The Prince - Vigilant Suitor",007,024,Amber,Uncommon,"€0.14","€0.49"
0,0,"Isabela Madrigal - In the Moment",007,025,Amber,Rare,"€0.54","€1.37"
0,0,"Calhoun - Courageous Rescuer",007,026,Amber Ruby,Rare,"€0.26","€0.87"
0,0,"Wreck-It Ralph - Hero's Duty",007,027,Amber,Rare,"€0.31","€1.03"
0,0,"Lady - Miss Park Avenue",007,028,Amber Emerald,Super Rare,"€1.67","€4.56"
0,0,"Pongo - Dear Old Dad",007,029,Amber Sapphire,Super Rare,"€0.68","€3.77"
0,0,"Kenai - Protective Brother",007,030,Amber,Rare,"€0.33","€1.68"
0,0,"Minnie Mouse - Storyteller",007,031,Amber,Legendary,"€4.18","€10.07"
0,0,"Perla - Nimble Seamstress",007,032,Amber Emerald,Uncommon,"€0.14","€0.59"
1,0,"Snow White - Fairest in the Land",007,033,Amber,Uncommon,"€0.21","€0.50"
0,0,"Koda - Smallish Bear",007,034,Amber,Uncommon,"€0.23","€0.50"
0,0,"Mirabel Madrigal - Musically Talented",007,035,Amber Amethyst,Super Rare,"€0.46","€6.63"
0,0,"Calhoun - Battle-Tested",007,036,Amber,Common,"€0.27","€0.46"
1,0,"Pepa Madrigal - Sensitive Sister",007,037,Amber,Common,"€0.11","€0.40"
0,0,"So Much To Give",007,038,Amber,Common,"€0.14","€0.56"
0,0,"Restoring the Heart",007,039,Amber Sapphire,Uncommon,"€0.14","€0.54"
0,0,"The Family Madrigal",007,040,Amber Amethyst,Rare,"€0.40","€2.24"
0,0,"Amber Coil",007,041,Amber,Uncommon,"€0.21","€0.50"
0,0,"Spaghetti Dinner",007,042,Amber,Common,"€0.11","€0.40"
0,0,"Kanine Krunchies",007,043,Amber,Common,"€0.14","€0.40"
2,0,"The Glass Slipper",007,044,Amber,Rare,"€0.97","€2.39"
0,0,"Kuzco - Temporary Whale",007,045,Amethyst,Rare,"€0.31","€1.11"
0,0,"Tanana - Tribal Elder",007,046,Amethyst,Common,"€0.11","€0.40"
0,1,"Treasure Guardian - Foreboding Sentry",007,047,Amethyst,Common,"€0.11","€0.40"
3,0,"Honeymaren - Northuldra Guide",007,048,Amethyst,Common,"€0.14","€0.39"
0,0,"Iago - Giant Spectral Parrot",007,049,Amethyst,Rare,"€0.31","€1.78"
0,0,"Chernabog - Creature of the Night",007,050,Amethyst,Rare,"€0.31","€1.53"
0,0,"Jafar - Newly Crowned",007,051,Amethyst Steel,Super Rare,"€0.52","€4.17"
0,0,"Hades - Fast Talker",007,052,Amethyst Ruby,Rare,"€0.46","€1.19"
0,0,"Madame Medusa - Diamond Lover",007,053,Amethyst Ruby,Uncommon,"€0.14","€0.81"
0,0,"Te Kā - Elemental Terror",007,054,Amethyst Ruby,Super Rare,"€0.31","€1.99"
0,0,"Elsa - Trusted Sister",007,055,Amethyst,Common,"€0.13","€0.50"
0,0,"Madam Mim - Cheating Spellcaster",007,056,Amethyst,Rare,"€0.31","€1.02"
0,0,"Giant Cobra - Ghostly Serpent",007,057,Amethyst Steel,Uncommon,"€0.71","€7.03"
0,0,"Te Kā - Lava Monster",007,058,Amethyst,Common,"€0.11","€0.42"
0,0,"Yzma - Transformed Kitten",007,059,Amethyst,Common,"€0.11","€0.49"
1,0,"Bucky - Nutty Rascal",007,060,Amethyst,Common,"€0.11","€0.40"
0,0,"Pain - Impudent Imp",007,061,Amethyst,Common,"€0.11","€0.40"
0,0,"Rajah - Ghostly Tiger",007,062,Amethyst,Common,"€0.14","€0.40"
1,0,"Kronk - Laid Back",007,063,Amethyst Emerald,Rare,"€0.40","€1.30"
0,0,"Mother Gothel - Vain Sorceress",007,064,Amethyst Ruby,Uncommon,"€0.14","€0.86"
0,0,"Sven - Keen-Eyed Reindeer",007,065,Amethyst Sapphire,Uncommon,"€0.27","€0.71"
0,0,"Diablo - Spiteful Raven",007,066,Amethyst Emerald,Uncommon,"€0.27","€0.96"
0,0,"Merlin - Clever Clairvoyant",007,067,Amethyst Sapphire,Rare,"€0.59","€1.79"
0,0,"Yzma - Above It All",007,068,Amethyst Emerald,Super Rare,"€0.32","€1.99"
0,0,"Elsa - Ice Maker",007,069,Amethyst Sapphire,Super Rare,"€0.92","€3.40"
0,0,"Kenai - Magical Bear",007,070,Amethyst,Rare,"€0.31","€2.30"
0,0,"Kuzco - Panicked Llama",007,071,Amethyst Emerald,Uncommon,"€0.19","€0.54"
0,0,"Anna - Ice Breaker",007,072,Amethyst Sapphire,Uncommon,"€0.27","€0.81"
0,0,"Donald Duck - Flustered Sorcerer",007,073,Amethyst,Legendary,"€3.40","€16.70"
0,0,"The Queen - Jealous Beauty",007,074,Amethyst,Legendary,"€8.78","€33.99"
1,0,"Panic - High-Strung Imp",007,075,Amethyst,Common,"€0.27","€0.81"
0,0,"Archimedes - Exceptional Owl",007,076,Amethyst,Uncommon,"€0.19","€0.56"
0,0,"Kashekim - Ancient Ruler",007,077,Amethyst,Uncommon,"€0.14","€0.53"
0,0,"Dolores Madrigal - Within Earshot",007,078,Amethyst,Common,"€0.11","€0.50"
1,0,"Mufasa - Among the Stars",007,079,Amethyst Steel,Uncommon,"€0.27","€0.50"
0,0,"Magical Maneuvers",007,080,Amethyst,Uncommon,"€0.14","€0.67"
0,0,"This Is My Family",007,081,Amethyst,Common,"€0.26","€0.91"
0,0,"Show Me More!",007,082,Amethyst,Super Rare,"€0.61","€4.83"
0,0,"Restoring the Crown",007,083,Amethyst Steel,Rare,"€0.69","€1.70"
1,0,"Amethyst Coil",007,084,Amethyst,Uncommon,"€0.14","€0.50"
0,0,"Drizella - Spoiled Stepsister",007,085,Emerald,Common,"€0.11","€0.46"
1,0,"Grewnge - Cannon Expert",007,086,Emerald,Common,"€0.14","€0.46"
1,0,"Baymax - Low Battery",007,087,Emerald,Common,"€0.14","€0.32"
0,0,"Thomas O'Malley - Feline Charmer",007,088,Emerald,Uncommon,"€0.16","€0.54"
0,0,"Pete - Pirate Scoundrel",007,089,Emerald,Common,"€0.14","€0.54"
0,0,"Hiro Hamada - Future Champion",007,090,Emerald,Common,"€0.14","€0.46"
2,0,"Cheshire Cat - Perplexing Feline",007,091,Emerald,Common,"€0.14","€0.33"
0,0,"Shere Khan - Infamous Tiger",007,092,Emerald,Rare,"€0.52","€2.30"
0,0,"Basil - Secret Informer",007,093,Emerald,Rare,"€0.40","€1.37"
0,0,"Mad Hatter - Unruly Eccentric",007,094,Emerald Ruby,Rare,"€1.12","€3.62"
0,0,"Queen of Hearts - Unpredictable Bully",007,095,Emerald Ruby,Super Rare,"€0.67","€3.62"
0,0,"Hiro Hamada - Armor Designer",007,096,Emerald Sapphire,Super Rare,"€1.37","€6.73"
0,0,"Yokai - Intellectual Schemer",007,097,Emerald Sapphire,Uncommon,"€0.16","€0.54"
0,0,"Donald Duck - Lively Pirate",007,098,Emerald,Rare,"€0.40","€1.28"
1,0,"Berlioz - Mischievous Kitten",007,099,Emerald,Common,"€0.11","€0.40"
0,0,"Lady - Elegant Spaniel",007,100,Emerald,Common,"€0.14","€0.40"
2,0,"Yzma - Exasperated Schemer",007,101,Emerald,Common,"€0.14","€0.40"
0,0,"Pacha - Trekmate",007,102,Emerald,Common,"€0.11","€0.50"
0,0,"Tweedle Dee & Tweedle Dum - Strange Storytellers",007,103,Emerald Ruby,Uncommon,"€0.27","€0.44"
0,0,"Baymax - Giant Robot",007,104,Emerald Sapphire,Uncommon,"€0.27","€4.38"
0,0,"Gizmoduck - Suited Up",007,105,Emerald Steel,Uncommon,"€0.14","€0.71"
0,0,"Fidget - Sneaky Bat",007,106,Emerald Ruby,Uncommon,"€0.20","€0.50"
0,0,"Mr. Smee - Efficient Captain",007,107,Emerald Steel,Uncommon,"€0.23","€0.55"
0,0,"Daisy Duck - Multitalented Pirate",007,108,Emerald,Rare,"€0.31","€2.24"
0,0,"John Silver - Vengeful Pirate",007,109,Emerald Steel,Rare,"€0.40","€0.87"
0,0,"Tramp - Enterprising Dog",007,110,Emerald,Rare,"€0.46","€1.94"
0,0,"King of Hearts - Picky Ruler",007,111,Emerald,Rare,"€0.46","€1.63"
0,0,"Duchess - Elegant Feline",007,112,Emerald,Uncommon,"€0.16","€0.42"
0,0,"Anastasia - Bossy Stepsister",007,113,Emerald,Uncommon,"€0.17","€0.81"
0,0,"Pete - Space Pirate",007,114,Emerald Steel,Super Rare,"€1.35","€6.46"
0,0,"Lady Tremaine - Bitterly Jealous",007,115,Emerald,Legendary,"€2.42","€8.75"
1,0,"Wake Up, Alice!",007,116,Emerald,Common,"€0.11","€0.40"
0,1,"He's a Tramp",007,117,Emerald,Common,"€0.11","€0.44"
0,0,"The Return of Hercules",007,118,Emerald,Legendary,"€4.83","€13.00"
1,0,"Ink Geyser",007,119,Emerald Sapphire,Rare,"€2.13","€8.75"
0,0,"Emerald Coil",007,120,Emerald,Uncommon,"€0.21","€0.67"
0,0,"Grandmother Fa - Spirited Elder",007,121,Ruby,Common,"€0.11","€0.33"
0,0,"Queen of Hearts - Losing Her Temper",007,122,Ruby,Common,"€0.14","€0.54"
0,0,"The Matchmaker - Unforgiving Expert",007,123,Ruby,Common,"€0.11","€0.50"
0,0,"Denahi - Impatient Hunter",007,124,Ruby Steel,Uncommon,"€0.21","€0.50"
0,0,"Stabbington Brother - Without a Patch",007,125,Ruby,Common,"€0.11","€0.40"
0,0,"Belle - Mechanic Extraordinaire",007,126,Ruby Sapphire,Super Rare,"€1.09","€5.20"
0,0,"Cy-bug - Invasive Enemy",007,127,Ruby,Common,"€0.27","€0.54"
0,0,"Stabbington Brother - With a Patch",007,128,Ruby,Common,"€0.11","€0.40"
0,0,"Card Soldiers - Royal Troops",007,129,Ruby,Common,"€0.11","€0.40"
0,1,"Cogsworth - Climbing Clock",007,130,Ruby,Common,"€0.11","€0.40"
0,0,"Toby - Dogged Companion",007,131,Ruby,Common,"€0.11","€0.46"
0,0,"Beagle Boys - Small-Time Crooks",007,132,Ruby Sapphire,Uncommon,"€0.27","€1.33"
0,0,"Li Shang - Newly Promoted",007,133,Ruby Steel,Uncommon,"€0.21","€1.12"
0,0,"Moana - Island Explorer",007,134,Ruby,Uncommon,"€0.17","€0.54"
1,0,"The Phantom Blot - Shadowy Figure",007,135,Ruby,Uncommon,"€0.23","€0.62"
0,0,"Beast - Frustrated Designer",007,136,Ruby Sapphire,Rare,"€0.31","€1.78"
0,0,"Mushu - Majestic Dragon",007,137,Ruby Steel,Rare,"€5.24","€14.42"
1,0,"Maurice - Unconventional Inventor",007,138,Ruby,Rare,"€0.31","€1.02"
0,0,"Goofy - Extreme Athlete",007,139,Ruby,Super Rare,"€0.31","€2.85"
0,0,"Lyle Tiberius Rourke - Crystallized Mercenary",007,140,Ruby,Rare,"€0.31","€2.60"
0,0,"Mulan - Imperial General",007,141,Ruby Steel,Super Rare,"€1.47","€5.39"
0,0,"Baloo - Ol' Iron Paws",007,142,Ruby,Legendary,"€1.57","€4.31"
0,0,"Ratigan - Nefarious Criminal",007,143,Ruby,Legendary,"€2.24","€7.35"
0,0,"Sir Kay - Unruly Knight",007,144,Ruby,Uncommon,"€0.14","€0.50"
0,0,"Milo Thatch - Undaunted Scholar",007,145,Ruby,Rare,"€0.33","€1.53"
0,0,"Edgar Balthazar - Ambitious Butler",007,146,Ruby,Common,"€0.11","€0.42"
0,0,"We've Got Company!",007,147,Ruby,Rare,"€0.31","€1.63"
0,0,"Out Of Order",007,148,Ruby,Common,"€0.11","€0.38"
0,0,"Ruby Coil",007,149,Ruby,Uncommon,"€0.17","€0.63"
1,0,"Unconventional Tool",007,150,Ruby,Common,"€0.11","€2.19"
2,0,"Maurice's Machine",007,151,Ruby Sapphire,Uncommon,"€0.14","€0.54"
0,0,"Devil's Eye Diamond",007,152,Ruby,Rare,"€0.31","€2.24"
0,0,"Clarabelle - News Reporter",007,153,Sapphire,Rare,"€0.40","€1.29"
0,0,"Scrooge McDuck - Resourceful Miser",007,154,Sapphire,Legendary,"€20.85","€34.51"
0,0,"Mattias - Arendelle General",007,155,Sapphire,Common,"€0.27","€0.81"
0,0,"Moana - Adventurer of Land and Sea",007,156,Sapphire,Common,"€0.11","€0.40"
0,0,"Monsieur D'Arque - Despicable Proprietor",007,157,Sapphire,Common,"€0.14","€0.83"
0,0,"Gaetan Moliere - The Mole",007,158,Sapphire,Uncommon,"€0.18","€0.50"
0,0,"Belle - Apprentice Inventor",007,159,Sapphire,Common,"€0.40","€12.31"
0,0,"Lucky - Runt of the Litter",007,160,Sapphire,Rare,"€0.33","€1.49"
0,0,"Dawson - Puzzling Sleuth",007,161,Sapphire,Rare,"€0.40","€1.37"
1,0,"Tamatoa - Happy as a Clam",007,162,Sapphire,Legendary,"€63.98","€82.01"
0,0,"HeiHei - Expanded Consciousness",007,163,Sapphire Steel,Uncommon,"€0.19","€0.55"
0,0,"Kida - Creative Thinker",007,164,Sapphire,Rare,"€0.43","€2.76"
0,0,"Toulouse - Artistic Kitten",007,165,Sapphire,Common,"€0.11","€0.40"
0,0,"Marie - Favored Kitten",007,166,Sapphire,Uncommon,"€0.21","€0.71"
0,0,"Pepper - Quick-Thinking Puppy",007,167,Sapphire,Common,"€0.31","€0.81"
0,0,"Freckles - Good Boy",007,168,Sapphire,Common,"€0.11","€0.46"
0,0,"Honey Lemon - Chemistry Whiz",007,169,Sapphire,Common,"€0.11","€0.46"
0,0,"Robin Hood - Eye for Detail",007,170,Sapphire,Common,"€0.14","€0.40"
0,0,"Penny the Orphan - Clever Child",007,171,Sapphire,Common,"€0.11","€0.40"
0,0,"Lady Kluck - Protective Confidant",007,172,Sapphire Steel,Uncommon,"€0.14","€0.50"
0,0,"Jasmine - Inspired Researcher",007,173,Sapphire Steel,Rare,"€0.43","€2.94"
0,0,"Jebidiah Farnsworth - Expedition Cook",007,174,Sapphire,Uncommon,"€0.14","€0.44"
0,0,"Baymax - Upgraded Robot",007,175,Sapphire,Rare,"€0.43","€1.88"
0,0,"Maid Marian - Badminton Ace",007,176,Sapphire Steel,Super Rare,"€0.32","€1.29"
1,1,"Water Has Memory",007,177,Sapphire,Common,"€0.13","€0.49"
0,0,"All is Found",007,178,Sapphire,Rare,"€1.94","€4.93"
0,0,"Sapphire Coil",007,179,Sapphire,Uncommon,"€0.62","€9.23"
2,0,"Baymax's Charging Station",007,180,Sapphire,Common,"€0.11","€0.29"
0,0,"Dr. Calico - Green-Eyed Man",007,181,Steel,Common,"€0.31","€0.97"
0,0,"Akela - Wolf Pack Elder",007,182,Steel,Common,"€0.14","€0.35"
0,0,"Helga Sinclair - Tough as Nails",007,183,Steel,Uncommon,"€0.19","€0.44"
1,0,"Bolt - Headstrong Dog",007,184,Steel,Common,"€0.11","€0.40"
0,0,"HeiHei - Rambling Rooster",007,185,Steel,Common,"€0.11","€0.40"
0,0,"Raya - Guidance Seeker",007,186,Steel,Rare,"€0.40","€2.24"
0,0,"Tuk Tuk - Disarmingly Cute",007,187,Steel,Rare,"€0.31","€0.89"
1,0,"Fa Zhou - War Hero",007,188,Steel,Rare,"€0.71","€1.77"
0,0,"Razoul - Menacing Guard",007,189,Steel,Common,"€0.14","€0.40"
0,0,"Jafar - Aspiring Ruler",007,190,Steel,Common,"€0.14","€0.86"
0,0,"Tick-Tock - Relentless Crocodile",007,191,Steel,Common,"€0.27","€0.77"
1,0,"Kakamora - Band of Pirates",007,192,Steel,Common,"€0.11","€0.40"
1,0,"Mulan - Disguised Soldier",007,193,Steel,Common,"€0.14","€2.44"
0,0,"Orville - Albatross Air",007,194,Steel,Common,"€0.11","€0.35"
0,0,"Miss Bianca - Unwavering Agent",007,195,Steel,Common,"€0.14","€0.28"
0,0,"Mufasa - Respected King",007,196,Steel,Uncommon,"€0.19","€0.50"
0,0,"Aladdin - Research Assistant",007,197,Steel,Rare,"€0.31","€0.92"
0,0,"Bagheera - Guardian Jaguar",007,198,Steel,Legendary,"€12.69","€23.33"
0,0,"Gantu - Experienced Enforcer",007,199,Steel,Super Rare,"€3.30","€9.59"
0,0,"Mickey Mouse - Inspirational Warrior",007,200,Steel,Legendary,"€6.89","€20.56"
0,0,"Restoring Atlantis",007,201,Steel,Rare,"€0.40","€4.38"
2,0,"Double Trouble",007,202,Steel,Uncommon,"€0.14","€0.50"
0,0,"Steel Coil",007,203,Steel,Uncommon,"€0.23","€0.56"
1,0,"Training Staff",007,204,Steel,Common,"€0.11","€0.64"
0,0,"Aurora - Waking Beauty",007,205,Amber,Enchanted,"€382.11","€382.11"
0,0,"Mirabel Madrigal - Musically Talented",007,206,Amber Amethyst,Enchanted,"€96.95","€96.95"
0,0,"Bolt - Superdog",007,207,Amber Steel,Enchanted,"€125.22","€125.22"
0,0,"The Glass Slipper",007,208,Amber,Enchanted,"€141.51","€141.51"
0,0,"Donald Duck - Flustered Sorcerer",007,209,Amethyst,Enchanted,"€164.74","€164.74"
0,0,"Jafar - Newly Crowned",007,210,Amethyst Steel,Enchanted,"€202.00",
0,0,"Show Me More!",007,211,Amethyst,Enchanted,"€97.56","€97.56"
0,0,"Tramp - Enterprising Dog",007,212,Emerald,Enchanted,"€99.58","€99.58"
0,0,"Mad Hatter - Unruly Eccentric",007,213,Emerald Ruby,Enchanted,"€107.47","€107.47"
0,0,"Hiro Hamada - Armor Designer",007,214,Emerald Sapphire,Enchanted,"€162.81","€162.81"
0,0,"The Return of Hercules",007,215,Emerald,Enchanted,"€71.33","€112.16"
0,0,"Ratigan - Nefarious Criminal",007,216,Ruby,Enchanted,"€158.01","€158.01"
0,0,"Belle - Mechanic Extraordinaire",007,217,Ruby Sapphire,Enchanted,"€269.91","€269.91"
0,0,"Devil's Eye Diamond",007,218,Ruby,Enchanted,"€63.22","€63.22"
0,0,"Tamatoa - Happy as a Clam",007,219,Sapphire,Enchanted,"€283.23","€318.55"
0,0,"All is Found",007,220,Sapphire,Enchanted,"€218.54","€218.54"
0,0,"Mickey Mouse - Inspirational Warrior",007,221,Steel,Enchanted,"€172.94","€172.94"
0,0,"Restoring Atlantis",007,222,Steel,Enchanted,"€89.69","€89.69"
0,0,"Dragon Fire",C1,P001,Ruby,Promo,"€30.35","€30.35"
0,0,"Let it Go",C1,P002,Sapphire,Promo,"€1,013.88","€1,013.88"
0,0,"Cinderella - Stouthearted",C1,P003,Steel,Promo,"€100.59","€1,054.41"
0,0,"Rapunzel - Gifted with Healing",C1,P004,Amber,Promo,"€199.54","€4,000.59"
0,0,"Invited to the Ball",C1,P006,Amber,Promo,,
0,0,"Elsa's Ice Palace - Place of Solitude",C1,P007,Amethyst,Promo,,
0,0,"Kuzco - Temperamental Emperor",C1,P008,Emerald,Promo,"€47.28","€6,950.64"
0,0,"Baymax - Armored Companion",C1,P009,Sapphire,Promo,"€81.73",
